date,open,high,low,close,volume,change,changePercent,symbol,currency
2022-02-19,40027.0,40482.0,39587.08,40101.94,13736557863,74.94,0.18722,BTCUSD,USD
2022-02-18,40532.65,40996.31,39425.07,39981.77,23310007704,-550.88,-1.36,BTCUSD,USD
2022-02-17,43894.94,44204.78,40088.88,40536.73,26246662813,-3358.21,-7.65,BTCUSD,USD
2022-02-16,44567.0,44590.75,43236.5,43895.56,19792547657,-671.44,-1.51,BTCUSD,USD
2022-02-15,42548.71,44785.66,42433.28,44583.52,22721659051,2034.81,4.78,BTCUSD,USD
2022-02-14,42090.0,42876.15,41545.0,42548.71,20827783012,458.71,1.09,BTCUSD,USD
2022-02-13,42244.91,42789.0,41882.54,42074.99,14741589015,-169.92,-0.40223,BTCUSD,USD
2022-02-12,42386.47,43050.0,41715.0,42244.97,18152390304,-141.5,-0.33383,BTCUSD,USD
2022-02-11,43521.87,43969.72,41983.12,42386.47,26954925781,-1135.4,-2.61,BTCUSD,USD
2022-02-10,44437.0,45900.0,43209.07,43527.71,32142048537,-909.29,-2.05,BTCUSD,USD
2022-02-09,44079.55202568,44865.72,43155.5,44416.35,23245887300,336.79797,0.76407,BTCUSD,USD
2022-02-08,43865.0,45519.24,42688.0,44077.0,33079398868,212.0,0.4833,BTCUSD,USD
2022-02-07,42421.82387236,44540.0,41678.79,43868.07,28641855926,1446.24613,3.41,BTCUSD,USD
2022-02-06,41441.0,42739.0,41135.39,42415.16,16142097334,974.16,2.35,BTCUSD,USD
2022-02-05,41613.75,41983.12,40883.7,41404.85,19652846215,-208.9,-0.502,BTCUSD,USD
2022-02-04,37367.0,41788.81,37051.36,41614.66,29412210792,4247.66,11.37,BTCUSD,USD
2022-02-03,36930.43,37450.75,36259.01,37366.0,18591534769,435.57,1.18,BTCUSD,USD
2022-02-02,38717.60475262,38888.88,36584.29,36923.39,19155189416,-1794.21475,-4.63,BTCUSD,USD
2022-02-01,38492.53,39416.42020804,38000.0,38718.23,20288500328,225.7,0.58635,BTCUSD,USD
2022-01-31,37904.99,38786.0,36631.66,38491.33,20734730465,586.34,1.55,BTCUSD,USD
2022-01-30,38176.45,38403.0,37365.31,37905.0,14643548444,-271.45,-0.71104,BTCUSD,USD
2022-01-29,37741.9,38898.0,37275.7,38191.1,17194183075,449.2,1.19,BTCUSD,USD
2022-01-28,37188.37,38055.0,36162.48,37741.59,22238830523,553.22,1.49,BTCUSD,USD
2022-01-27,36846.22,37275.0,35504.0,37188.37,25041426629,342.15,0.92859,BTCUSD,USD
2022-01-26,36980.0,38960.0,36251.2,36840.63,31324598034,-139.37,-0.37688,BTCUSD,USD
2022-01-25,36687.58,37584.0,35685.3,36987.8,26428189594,300.22,0.81832,BTCUSD,USD
2022-01-24,36282.45,38050.0,32933.33,36693.32,41856658597,410.87,1.13,BTCUSD,USD
2022-01-23,35075.7,36574.47,34613.3,36282.47,26017975951,1206.77,3.44,BTCUSD,USD
2022-01-22,36447.37,36861.57424928,33854.97502491,35066.43,39714385405,-1380.94,-3.79,BTCUSD,USD
2022-01-21,40671.77,41132.0,35409.7,36456.96,43011992031,-4214.81,-10.36,BTCUSD,USD
2022-01-20,41672.14,43591.0,40554.14,40686.9,20382033940,-985.24,-2.36,BTCUSD,USD
2022-01-19,42372.15,42596.0,41126.0,41674.27,23091543258,-697.88,-1.65,BTCUSD,USD
2022-01-18,42221.0,42692.71,41204.0,42369.74,22417209227,148.74,0.35229,BTCUSD,USD
2022-01-17,43104.35,43209.47,41465.0,42218.01,21690904261,-886.34,-2.06,BTCUSD,USD
2022-01-16,43101.43,43497.24,42600.0,43104.34,17902097845,2.91,0.00675152,BTCUSD,USD
2022-01-15,43085.76,43826.8,42387.86,43098.2,18371348298,12.44,0.02887265,BTCUSD,USD
2022-01-14,42576.27,43473.98,41736.0,43086.89,23577403399,510.62,1.2,BTCUSD,USD
2022-01-13,43935.01,44456.34,42321.0,42581.65,47691135082,-1353.36,-3.08,BTCUSD,USD
2022-01-12,42748.21,44348.5,42459.21,43918.65,33499938689,1170.44,2.74,BTCUSD,USD
2022-01-11,41842.22,43144.74,41265.0,42753.43,26327648900,911.21,2.18,BTCUSD,USD
2022-01-10,41875.01,42270.0,39558.7,41824.07,32104232331,-50.94,-0.12165,BTCUSD,USD
2022-01-09,41687.21240698,42831.12,41200.0,41876.52,21294384372,189.30759,0.45411,BTCUSD,USD
2022-01-08,41564.57,42319.82508013,40505.3,41684.84,28066355845,120.27,0.28936,BTCUSD,USD
2022-01-07,43081.79,43144.72,40571.53,41564.61,84196607520,-1517.18,-3.52,BTCUSD,USD
2022-01-06,43457.0,43794.5,42412.0,43083.76,30208048289,-373.24,-0.85887,BTCUSD,USD
2022-01-05,45817.13,47076.55,42413.59,43436.04,36851084859,-2381.09,-5.2,BTCUSD,USD
2022-01-04,46459.57,47671.86280513,45515.0,45814.61,42494677905,-644.96,-1.39,BTCUSD,USD
2022-01-03,47297.66,47586.58,45689.0,46459.56,33071628362,-838.1,-1.77,BTCUSD,USD
2022-01-02,47746.0,48012.0,46633.36,47299.07,27951569547,-446.93,-0.93606,BTCUSD,USD
2022-01-01,46211.24,47967.12,46150.0,47733.43,24582667004,1522.19,3.29,BTCUSD,USD
2021-12-31,47148.0,48650.0,45530.3,46211.24,36974172400,-936.76,-1.99,BTCUSD,USD
2021-12-30,46464.0,47926.15,45930.1,47122.08,26686491018,658.08,1.42,BTCUSD,USD
2021-12-29,47556.0,48166.0,46079.0,46471.24,30049226299,-1084.76,-2.28,BTCUSD,USD
2021-12-28,50720.35,50720.35,47300.0,47548.1,33430376883,-3172.25,-6.25,BTCUSD,USD
2021-12-27,50804.33,52111.0,50479.44,50717.77,24324345758,-86.56,-0.17038,BTCUSD,USD
2021-12-26,50435.06967051,51300.0,49427.9,50801.79,20964372926,366.72033,0.72711,BTCUSD,USD
2021-12-25,50857.42,51179.36,50182.0,50428.31,19030650914,-429.11,-0.84375,BTCUSD,USD
2021-12-24,50850.0,51878.6,50405.0,50851.38,24367912228,1.38,0.00271386,BTCUSD,USD
2021-12-23,48608.61,51413.12295813,48032.16,50839.0,28223878108,2230.39,4.59,BTCUSD,USD
2021-12-22,48914.7,49600.0,48449.87,48608.62,24447979559,-306.08,-0.62574,BTCUSD,USD
2021-12-21,46926.07,49369.0,46645.05,48914.7,27055803928,1988.63,4.24,BTCUSD,USD
2021-12-20,46687.2,47549.8,45568.0,46925.09,30961902129,237.89,0.50954,BTCUSD,USD
2021-12-19,46857.49,48364.0,46440.11,46687.19,25154053861,-170.3,-0.36344,BTCUSD,USD
2021-12-18,46163.0,47483.0,45501.0,46857.5,26098292690,694.5,1.5,BTCUSD,USD
2021-12-17,47634.2,48038.0,45469.32,46166.5,32902725329,-1467.7,-3.08,BTCUSD,USD
2021-12-16,48876.84,49480.0,47506.21,47634.22,27268150947,-1242.62,-2.54,BTCUSD,USD
2021-12-15,48355.72,49520.0,46530.0,48884.78,36541828520,529.06,1.09,BTCUSD,USD
2021-12-14,46727.89,48690.0,46300.0,48399.0,34638619079,1671.11,3.58,BTCUSD,USD
2021-12-13,50089.64,50234.0,45727.92,46724.86,32166727776,-3364.78,-6.72,BTCUSD,USD
2021-12-12,49420.51,50828.13,48665.43,50089.64,21939223599,669.13,1.35,BTCUSD,USD
2021-12-11,47170.94,49539.4,46786.78,49426.0,25775869261,2255.06,4.78,BTCUSD,USD
2021-12-10,47568.41,50212.0,46886.0,47170.94,30966005122,-397.47,-0.83558,BTCUSD,USD
2021-12-09,50520.94,50844.86,47298.4,47568.43,29603577251,-2952.51,-5.84,BTCUSD,USD
2021-12-08,50624.46,51275.0,48579.3,50519.68,28479699446,-104.78,-0.20698,BTCUSD,USD
2021-12-07,50529.56,51995.0,50062.13,50650.1,33676814852,120.54,0.23855,BTCUSD,USD
2021-12-06,49484.21,51105.0,47111.0,50529.56,37707308001,1045.35,2.11,BTCUSD,USD
2021-12-05,49240.81,49783.0,47827.0,49484.22,37198201161,243.41,0.49433,BTCUSD,USD
2021-12-04,53685.47,53893.4,40150.1,49249.0,61385677469,-4436.47,-8.26,BTCUSD,USD
2021-12-03,56521.45,57688.9,51333.0,53638.04,39789134215,-2883.41,-5.1,BTCUSD,USD
2021-12-02,57226.51,57423.69,55839.85,56521.46,32379968686,-705.05,-1.23,BTCUSD,USD
2021-12-01,56998.35,59118.84,56465.75,57226.5,36858195307,228.15,0.40027,BTCUSD,USD
2021-11-30,57843.33,59250.0,55899.0,56987.97,36708594618,-855.36,-1.48,BTCUSD,USD
2021-11-29,57329.0,58931.07,56730.0,57838.06,32370840356,509.06,0.88796,BTCUSD,USD
2021-11-28,54751.95,57490.0,53300.0,57317.17,28116886357,2565.22,4.69,BTCUSD,USD
2021-11-27,53757.67,55382.0,53642.58,54759.05,30560857714,1001.38,1.86,BTCUSD,USD
2021-11-26,58994.72,59238.0,53524.03,53760.79,41810748221,-5233.93,-8.87,BTCUSD,USD
2021-11-25,57157.92,59445.99,57037.04,59015.78236183,34284016248,1857.86236,3.25,BTCUSD,USD
2021-11-24,57562.65,57762.0,55875.01,57162.66,36635566789,-399.99,-0.69488,BTCUSD,USD
2021-11-23,56280.81,57897.54,55128.6,57566.34,37485803899,1285.53,2.28,BTCUSD,USD
2021-11-22,58681.76,59526.51,55628.57,56280.81,35036121783,-2400.95,-4.09,BTCUSD,USD
2021-11-21,59760.76,60090.55,58509.69,58691.0,26123447605,-1069.76,-1.79,BTCUSD,USD
2021-11-20,58122.15,59900.0,57423.35,59760.76,30624264863,1638.61,2.82,BTCUSD,USD
2021-11-19,56898.46,58412.12,55625.0,58122.16,38702407772,1223.7,2.15,BTCUSD,USD
2021-11-18,60354.56777918,60978.39,56514.13,56898.0,41388338699,-3456.56778,-5.73,BTCUSD,USD
2021-11-17,60069.0,60888.5,58368.0,60351.51,39178392930,282.51,0.47031,BTCUSD,USD
2021-11-16,63621.05,63628.0,58563.0,60107.98,46844335592,-3513.07,-5.52,BTCUSD,USD
2021-11-15,65509.87,66387.4,63348.91,63561.0,30558763548,-1948.87,-2.97,BTCUSD,USD
2021-11-14,64403.43,65525.0,63564.0,65505.02,25122092191,1101.59,1.71,BTCUSD,USD
2021-11-13,64144.42,64990.0,63394.17,64400.01,30474228777,255.59,0.39846,BTCUSD,USD
2021-11-12,64807.73,65497.53,62255.0,64147.9,36084893887,-659.83,-1.02,BTCUSD,USD
2021-11-11,64919.18,65625.44,64079.0,64807.74,35880633236,-111.44,-0.17166,BTCUSD,USD
2021-11-10,66928.42,69000.0,62700.1,64912.2,48730828378,-2016.22,-3.01,BTCUSD,USD
2021-11-09,67554.13,68568.85,66250.0,66944.67,42357991721,-609.46,-0.90218,BTCUSD,USD
2021-11-08,63300.0,67803.55,63277.0,67551.72,41125608330,4251.72,6.72,BTCUSD,USD
2021-11-07,61542.43,63327.96,61388.0,63309.13,24726754302,1766.7,2.87,BTCUSD,USD
2021-11-06,61006.14,61609.5,60100.0,61539.31,29094934221,533.17,0.87396,BTCUSD,USD
2021-11-05,61410.0,62666.52,60735.0,61006.15,30605102446,-403.85,-0.65763,BTCUSD,USD
2021-11-04,62893.0,63136.82,60644.2,61444.5,32615846901,-1448.5,-2.3,BTCUSD,USD
2021-11-03,63249.0,63568.36,60018.46,62935.41,36124731509,-313.59,-0.4958,BTCUSD,USD
2021-11-02,60956.4,64327.0,60661.0,63266.51,37746665647,2310.11,3.79,BTCUSD,USD
2021-11-01,61346.17,62500.0,59449.1,60949.54,36150572843,-396.63,-0.64654,BTCUSD,USD
2021-10-31,61896.76,62438.85,60000.0,61343.69,32241199927,-553.07,-0.89354,BTCUSD,USD
2021-10-30,62264.0,62379.2,60660.02,61892.41,32157938616,-371.59,-0.5968,BTCUSD,USD
2021-10-29,60579.0,62980.0,60154.53,62276.72,36856881767,1697.72,2.8,BTCUSD,USD
2021-10-28,58471.06,62524.0,56425.0,60591.65,45257083247,2120.59,3.63,BTCUSD,USD
2021-10-27,60285.0,61489.0,57950.0,58455.47,43657076893,-1829.53,-3.03,BTCUSD,USD
2021-10-26,63081.96,63332.60744575,59766.0,60337.62,34878965587,-2744.34,-4.35,BTCUSD,USD
2021-10-25,60847.91,63733.93,60632.0,63083.54,31064911614,2235.63,3.67,BTCUSD,USD
2021-10-24,61300.02,61497.33,59510.0,60854.48,27316183882,-445.54,-0.72682,BTCUSD,USD
2021-10-23,60682.88,61764.0,59610.4,61296.9,26882546034,614.02,1.01,BTCUSD,USD
2021-10-22,62204.01,63757.9,59953.74,60687.64,38434082775,-1516.37,-2.44,BTCUSD,USD
2021-10-21,66021.26,66664.1,54100.0,62204.02,45908121370,-3817.24,-5.78,BTCUSD,USD
2021-10-20,64263.93176072,67016.5,63525.0,66026.54,40788955582,1762.60824,2.74,BTCUSD,USD
2021-10-19,62042.4,64500.0,61320.0,64303.14,40471196346,2260.74,3.64,BTCUSD,USD
2021-10-18,61530.07,62682.0,59013.0,62042.41,38055562075,512.34,0.83267,BTCUSD,USD
2021-10-17,60867.05,61744.17,58900.2,61527.11,29032367511,660.06,1.08,BTCUSD,USD
2021-10-16,61690.32,62400.0,60100.27,60877.42,34250964237,-812.9,-1.32,BTCUSD,USD
2021-10-15,57359.51,62944.94,56867.11,61695.4,51780081801,4335.89,7.56,BTCUSD,USD
2021-10-14,57367.32,58580.4,56825.0,57359.51,36615791366,-7.81,-0.01361402,BTCUSD,USD
2021-10-13,56005.1,57777.0,54231.0,57367.32,41684252783,1362.22,2.43,BTCUSD,USD
2021-10-12,57470.0,57701.0,53837.51997218,56005.1,41083758949,-1464.9,-2.55,BTCUSD,USD
2021-10-11,54679.0,57855.79,54411.54,57487.44,42637331698,2808.44,5.14,BTCUSD,USD
2021-10-10,54963.29,56561.0,51000.0,54690.53,39527792364,-272.76,-0.49626,BTCUSD,USD
2021-10-09,53965.18,55515.1,53674.69,54962.29,32491211414,997.11,1.85,BTCUSD,USD
2021-10-08,53816.16,56168.0,53623.02,53963.82,34800873924,147.66,0.27438,BTCUSD,USD
2021-10-07,55346.95,55360.32,53289.57,53797.82,36807860413,-1549.13,-2.8,BTCUSD,USD
2021-10-06,51509.27,55800.0,50366.4,55339.48,49034730168,3830.21,7.44,BTCUSD,USD
2021-10-05,49244.13,51922.0,49057.18,51493.99,35873904236,2249.86,4.57,BTCUSD,USD
2021-10-04,48233.99,49530.53,46895.8,49245.54,33383173002,1011.55,2.1,BTCUSD,USD
2021-10-03,47649.0,49300.0,47119.87,48233.99,26638115879,584.99,1.23,BTCUSD,USD
2021-10-02,48185.61,48361.83,47438.0,47657.69,30614346492,-527.92,-1.1,BTCUSD,USD
2021-10-01,43828.89,48500.0,43287.44,48165.76,42850641582,4336.87,9.9,BTCUSD,USD
2021-09-30,41519.11,44122.0,41409.67,43824.43,31141681925,2305.32,5.55,BTCUSD,USD
2021-09-29,41046.0,42638.99,40750.0,41522.16,30602359905,476.16,1.16,BTCUSD,USD
2021-09-28,42166.31,42780.0,40875.6,41026.07,30214940550,-1140.24,-2.7,BTCUSD,USD
2021-09-27,43172.16,44377.7,42111.0,42171.76,30980029059,-1000.4,-2.32,BTCUSD,USD
2021-09-26,42704.71,43963.0,40800.0,43177.91,30661222077,473.2,1.11,BTCUSD,USD
2021-09-25,42861.0,43021.7,41675.0,42705.51,31604717236,-155.49,-0.36278,BTCUSD,USD
2021-09-24,44896.55,45200.0,40683.29,42848.44,42839345714,-2048.11,-4.56,BTCUSD,USD
2021-09-23,43575.19,45013.17,43096.73,44897.59,34244064430,1322.4,3.03,BTCUSD,USD
2021-09-22,40736.81,44035.44,40570.42,43589.53,38139709246,2852.72,7.0,BTCUSD,USD
2021-09-21,43025.0,43643.34,39573.21,40719.6,48701090088,-2305.4,-5.36,BTCUSD,USD
2021-09-20,47257.86,47358.92,42453.97,43012.97,43909845642,-4244.89,-8.98,BTCUSD,USD
2021-09-19,48309.04,48389.52,46837.0,47255.92,26967722648,-1053.12,-2.18,BTCUSD,USD
2021-09-18,47296.15646179,48834.0,47050.0,48314.56,28575630451,1018.40354,2.15,BTCUSD,USD
2021-09-17,47753.15,48185.9,46712.14,47296.0,28727713711,-457.15,-0.95732,BTCUSD,USD
2021-09-16,48137.76809977,48530.0,47020.82,47753.16,31764293754,-384.6081,-0.79897,BTCUSD,USD
2021-09-15,47127.81,48481.0,46702.26,48148.12,30484496466,1020.31,2.16,BTCUSD,USD
2021-09-14,44958.0,47274.92,44679.92,47127.22,38652152880,2169.22,4.82,BTCUSD,USD
2021-09-13,46039.0,46900.0,43374.9,44947.72,40969943253,-1091.28,-2.37,BTCUSD,USD
2021-09-12,45173.66,46491.63,44752.96,46024.23,27881980161,850.57,1.88,BTCUSD,USD
2021-09-11,44851.0,45993.32,44730.29,45171.83,34499835245,320.83,0.71532,BTCUSD,USD
2021-09-10,46394.38,47044.0,44125.0,44851.45,39154666597,-1542.93,-3.33,BTCUSD,USD
2021-09-09,46059.94,47419.95,45498.7,46400.0,38672657013,340.06,0.7383,BTCUSD,USD
2021-09-08,46854.0,47386.72,44423.49,46060.36,49007762488,-793.64,-1.69,BTCUSD,USD
2021-09-07,52672.0,52956.47,42000.0,46849.0,65210059683,-5823.0,-11.06,BTCUSD,USD
2021-09-06,51768.0,52810.0,51020.08,52698.81,38884105426,930.81,1.8,BTCUSD,USD
2021-09-05,49944.89,51907.08,49470.0,51789.17,30322676319,1844.28,3.69,BTCUSD,USD
2021-09-04,50025.0,50570.94,49363.6,49942.98,37471327794,-82.02,-0.16396,BTCUSD,USD
2021-09-03,49279.38,51142.0,48332.0,50018.6,43206179619,739.22,1.5,BTCUSD,USD
2021-09-02,48834.27,50392.19,48620.73,49279.37,39508070319,445.1,0.91145,BTCUSD,USD
2021-09-01,47110.33,49139.0,46532.42,48823.0,39139399125,1712.67,3.64,BTCUSD,USD
2021-08-31,46996.8,48270.33,46699.0,47112.5,34730363427,115.7,0.24619,BTCUSD,USD
2021-08-30,48802.58,48924.66460268,46855.41,46993.71,31847007016,-1808.87,-3.71,BTCUSD,USD
2021-08-29,48942.89,49667.1,47760.0,48800.0,25889650240,-142.89,-0.29195,BTCUSD,USD
2021-08-28,49081.08,49325.0,48244.88,48914.0,28568103401,-167.08,-0.34042,BTCUSD,USD
2021-08-27,46851.47,49187.0,46361.01,49077.57,34511076995,2226.1,4.75,BTCUSD,USD
2021-08-26,48992.29076835,49387.6,46284.8,46848.9,32666549568,-2143.39077,-4.37,BTCUSD,USD
2021-08-25,47683.32,49277.0,47100.0,48987.33,32646349931,1304.01,2.73,BTCUSD,USD
2021-08-24,49523.0,49893.5,47555.0,47682.45,35361168834,-1840.55,-3.72,BTCUSD,USD
2021-08-23,49284.38,50562.11,49010.0,49506.5,34305053719,222.12,0.45069,BTCUSD,USD
2021-08-22,48883.84,49540.01,48058.1,49284.63,25370975378,400.79,0.81988,BTCUSD,USD
2021-08-21,49349.99,49833.02,48219.0,48837.0,40585205312,-512.99,-1.04,BTCUSD,USD
2021-08-20,46769.02,49436.1,46644.95,49342.4,34706867452,2573.38,5.5,BTCUSD,USD
2021-08-19,44709.1,47114.99,43935.54,46770.14,37204312299,2061.04,4.61,BTCUSD,USD
2021-08-18,44675.34,46041.62,44216.47,44707.98,32194123075,32.64,0.07306044,BTCUSD,USD
2021-08-17,45903.23,47183.37,44401.2,44671.58,33451362600,-1231.65,-2.68,BTCUSD,USD
2021-08-16,47014.38,48076.52,45654.14,45902.46,32776876610,-1111.92,-2.37,BTCUSD,USD
2021-08-15,47109.64,47424.0,45471.0,47014.49,30988958446,-95.15,-0.20198,BTCUSD,USD
2021-08-14,47836.0,48190.0,45935.0,47109.65,31211354442,-726.35,-1.52,BTCUSD,USD
2021-08-13,44413.85,47967.0,44249.64,47833.64,31744259539,3419.79,7.7,BTCUSD,USD
2021-08-12,45534.0,46236.7,43714.36,44422.14,33723620826,-1111.86,-2.44,BTCUSD,USD
2021-08-11,45602.44,46787.6,45341.0,45531.0,34319709073,-71.44,-0.15666,BTCUSD,USD
2021-08-10,46280.0,46759.0,44635.0,45595.65,33546019517,-684.35,-1.48,BTCUSD,USD
2021-08-09,43833.04,46529.02,42790.0,46282.21851123,38734079049,2449.17851,5.59,BTCUSD,USD
2021-08-08,44626.62,45363.83,43131.97,43845.6,36302664750,-781.02,-1.75,BTCUSD,USD
2021-08-07,42853.0,44763.14,42251.0,44637.34,40030862141,1784.34,4.16,BTCUSD,USD
2021-08-06,40888.73,43401.9,39876.74,42869.58,38226483046,1980.85,4.84,BTCUSD,USD
2021-08-05,39732.14,41447.89,37300.0,40888.74,35185031017,1156.6,2.91,BTCUSD,USD
2021-08-04,38189.4,39973.94,37481.0,39722.41,25372562724,1533.01,4.01,BTCUSD,USD
2021-08-03,39152.6,39792.83,37627.21,38191.44,26189830450,-961.16,-2.45,BTCUSD,USD
2021-08-02,39851.22,40459.68,38687.62,39152.3,25595265436,-698.92,-1.75,BTCUSD,USD
2021-08-01,41489.16,42614.85,39413.5,39865.41,26688438115,-1623.75,-3.91,BTCUSD,USD
2021-07-31,42236.72,42414.61,41007.51,41488.5,25802845343,-748.22,-1.77,BTCUSD,USD
2021-07-30,40039.44,42335.5,38331.37,42214.50801313,33072782960,2175.06801,5.43,BTCUSD,USD
2021-07-29,40030.65,40662.8,39229.47,40000.0,27167146027,-30.65,-0.07656633,BTCUSD,USD
2021-07-28,39490.0,40927.53,38786.8,40035.1,38702404695,545.1,1.38,BTCUSD,USD
2021-07-27,37265.93349564,39589.0,36386.19,39500.0,35097370560,2234.0665,5.99,BTCUSD,USD
2021-07-26,35428.25,40595.0,35233.0,37262.77,51022126212,1834.52,5.18,BTCUSD,USD
2021-07-25,34291.67,35451.04,33869.9,35428.26,20856685287,1136.59,3.31,BTCUSD,USD
2021-07-24,33650.0,34534.32,33419.31,34283.01,21664706865,633.01,1.88,BTCUSD,USD
2021-07-23,32287.75,33684.17,32000.0,33647.26,22552046192,1359.51,4.21,BTCUSD,USD
2021-07-22,32154.68,32611.84,31703.15,32287.74,19555230518,133.06,0.41381,BTCUSD,USD
2021-07-21,29796.15,32875.42,29500.0,32154.0,28203024559,2357.85,7.91,BTCUSD,USD
2021-07-20,30842.04,31079.0,29288.6,29796.16,23148267245,-1045.88,-3.39,BTCUSD,USD
2021-07-19,31786.37,31928.0,30400.0,30842.03,20434789545,-944.34,-2.97,BTCUSD,USD
2021-07-18,31533.9,32453.0,31100.0,31788.25,18787986667,254.35,0.80659,BTCUSD,USD
2021-07-17,31389.57,32000.0,31175.2,31533.91,18895018942,144.34,0.45983,BTCUSD,USD
2021-07-16,31872.49,32271.0,31012.93,31388.06,23699476918,-484.43,-1.52,BTCUSD,USD
2021-07-15,32821.0,33200.0,31064.77,31890.0,21300524237,-931.0,-2.84,BTCUSD,USD
2021-07-14,32729.0,33128.0,31555.6,32816.39,21376531210,87.39,0.26701,BTCUSD,USD
2021-07-13,33077.43,33340.7,32190.0,32734.14,19120856669,-343.29,-1.04,BTCUSD,USD
2021-07-12,34246.9,34677.0,32600.0,33078.0,24321499537,-1168.9,-3.41,BTCUSD,USD
2021-07-11,33515.35,34635.82,33316.0,34246.9,20108729370,731.55,2.18,BTCUSD,USD
2021-07-10,33768.0,34267.14,32968.2,33515.35,22971873468,-252.65,-0.74819,BTCUSD,USD
2021-07-09,32875.95,34115.44,32237.0,33824.26,27436021028,948.31,2.88,BTCUSD,USD
2021-07-08,33879.5,33946.8,32063.0,32882.2,29910396946,-997.3,-2.94,BTCUSD,USD
2021-07-07,34218.54,35091.0,33770.01,33885.1,24796027477,-333.44,-0.97444,BTCUSD,USD
2021-07-06,33697.78,35196.0,33300.0,34225.73,26501259870,527.95,1.57,BTCUSD,USD
2021-07-05,35284.06,35305.1,33080.3,33697.78,26721554282,-1586.28,-4.5,BTCUSD,USD
2021-07-04,34685.03,35960.0,34376.0,35284.05,24924307911,599.02,1.73,BTCUSD,USD
2021-07-03,33805.0,34959.72,33320.0,34688.3,24383958643,883.3,2.61,BTCUSD,USD
2021-07-02,33537.11,34000.0,32700.0,33805.02,38728974942,267.91,0.79885,BTCUSD,USD
2021-07-01,35060.0,35071.34,32700.88,33516.11,37838957079,-1543.89,-4.4,BTCUSD,USD
2021-06-30,35906.17,36099.82,34033.0,35060.0,34059036099,-846.17,-2.36,BTCUSD,USD
2021-06-29,34493.22,36675.0,34226.75253341,35922.41743186,37901460044,1429.19743,4.14,BTCUSD,USD
2021-06-28,34743.0,35357.13,33864.99,34493.22,33892523752,-249.78,-0.71894,BTCUSD,USD
2021-06-27,32275.9,34794.0,32002.21,34675.3,35511640894,2399.4,7.43,BTCUSD,USD
2021-06-26,31577.3,32714.46,30082.79,32355.66423628,38585385521,778.36424,2.46,BTCUSD,USD
2021-06-25,34654.87,35517.22,31264.0,31594.63,40230904226,-3060.24,-8.83,BTCUSD,USD
2021-06-24,33688.51,35311.2,32300.0,34665.0,33123368116,976.49,2.9,BTCUSD,USD
2021-06-23,32547.57,35000.0,31670.89,33688.35,46317108925,1140.78,3.5,BTCUSD,USD
2021-06-22,31609.82,33368.0,28600.0,32538.36,58964353058,928.54,2.94,BTCUSD,USD
2021-06-21,35585.79,35832.0,31238.69,31609.82,52809038594,-3975.97,-11.17,BTCUSD,USD
2021-06-20,35484.8,36226.37661535,33337.0,35585.78,36664034054,100.98,0.28457,BTCUSD,USD
2021-06-19,35856.05095893,36457.18,34718.21,35570.0,31207279719,-286.05096,-0.79778,BTCUSD,USD
2021-06-18,38074.0,38216.22,35126.0,35845.0,36200887275,-2229.0,-5.85,BTCUSD,USD
2021-06-17,38351.0,39561.4,37350.0,38073.0,37096670047,-278.0,-0.72488,BTCUSD,USD
2021-06-16,40143.0,40506.59,38095.41,38334.0,39211635100,-1809.0,-4.51,BTCUSD,USD
2021-06-15,40539.83,41341.8,39445.88757188,40162.37,46420149185,-377.46,-0.93108,BTCUSD,USD
2021-06-14,38998.89297611,41076.03,38732.0,40539.47,43148914673,1540.57702,3.95,BTCUSD,USD
2021-06-13,35563.66,39409.4,34780.57,38998.89297611,40669112838,3435.23298,9.66,BTCUSD,USD
2021-06-12,37341.7,37461.34593121,34630.0,35554.03,37924228550,-1787.67,-4.79,BTCUSD,USD
2021-06-11,36680.0,37695.0,35929.0,37339.12,38699736985,659.12,1.8,BTCUSD,USD
2021-06-10,37404.75,38446.24,35800.0,36691.37,43576032854,-713.38,-1.91,BTCUSD,USD
2021-06-09,33402.13,37573.99,32408.53,37366.29695482,53972919008,3964.16695,11.87,BTCUSD,USD
2021-06-08,33567.51,34085.61,31004.95,33402.13,49902050442,-165.38,-0.49268,BTCUSD,USD
2021-06-07,35798.8,36812.39,33321.09,33575.91,33683936663,-2222.89,-6.21,BTCUSD,USD
2021-06-06,35539.83,36510.58,35218.0,35800.48,28913440585,260.65,0.7334,BTCUSD,USD
2021-06-05,36856.53,37935.8,34822.56648447,35534.6,35959473399,-1321.93,-3.59,BTCUSD,USD
2021-06-04,39225.5146501,39291.24,35576.67,36856.52,41831090187,-2368.99465,-6.04,BTCUSD,USD
2021-06-03,37581.83,39490.0,37159.1,39226.0,35460750427,1644.17,4.37,BTCUSD,USD
2021-06-02,36684.99,38256.3,35920.0,37581.82,33070867190,896.83,2.44,BTCUSD,USD
2021-06-01,37276.24,37934.3,35655.04,36685.0,34639423297,-591.24,-1.59,BTCUSD,USD
2021-05-31,35669.44,37540.96,34160.0,37279.31,39009847639,1609.87,4.51,BTCUSD,USD
2021-05-30,34644.09,36516.99,33333.0,35669.44,31646080921,1025.35,2.96,BTCUSD,USD
2021-05-29,35680.48,37381.0,33617.0,34627.82,45231013335,-1052.66,-2.95,BTCUSD,USD
2021-05-28,38556.88,38905.12,34688.0,35680.47,55200191952,-2876.41,-7.46,BTCUSD,USD
